StartLat,StartLon,Hour
25.114342,55.387924,5
25.157902,55.39788,5
25.167965,55.413994,5
25.114235,55.387775,4
25.113676,55.37314,4
25.167707,55.406635,5
25.16009,55.406357,5
25.162128,55.399597,4
25.163715,55.399597,5
25.12123,55.345867,4
25.158222,55.397324,5
25.120457,55.37286,5
25.165668,55.406807,5
25.168415,55.390244,4
25.121315,55.345802,4
25.156721,55.411015,5
25.110008,55.384277,5
25.164316,55.406895,4
25.120457,55.39582,5
25.167986,55.400455,5
25.171162,55.40938,5
25.09151,55.316277,4
25.167686,55.39224,5
25.165884,55.40994,5
25.117882,55.391617,5
25.163887,55.3905,5
25.133268,55.384964,5
25.094257,55.324215,5
25.090996,55.38462,5
25.123632,55.4002,5
25.085224,55.385544,5
25.168158,55.40715,5
25.161549,55.401592,5
25.103977,55.36902,5
25.16011,55.406334,5
25.170025,55.409874,4
25.169918,55.390457,5
25.112175,55.375885,5
25.109514,55.37726,5
25.171955,55.40741,5
25.110437,55.376766,5
25.111853,55.376057,5
25.079453,55.357582,5
25.108763,55.37773,5
25.12286,55.40183,5
25.158308,55.411293,5
25.165068,55.405197,5
25.095394,55.372948,5
25.173307,55.402,5
25.122753,55.399746,5
25.123827,55.372906,4
25.097519,55.374985,5
25.093958,55.313618,5
25.162579,55.423416,5
25.170475,55.410927,5
25.16127,55.415283,5
25.135693,55.38771,5
25.090567,55.38417,5
25.165068,55.399834,5
25.168974,55.39591,5
25.090288,55.384148,5
25.111187,55.38462,5
25.168802,55.398224,5
25.173565,55.402065,5
25.169853,55.410797,5
25.115244,55.37548,5
25.122711,55.3982,5
25.147923,55.396786,5
25.124514,55.37773,5
25.100073,55.340523,5
25.16157,55.41713,5
25.10872,55.377903,5
25.165197,55.416763,5
25.17717,55.3755,5
25.108955,55.377773,5
25.153395,55.410885,5
25.117346,55.39179,5
25.111423,55.36651,5
25.126036,55.404533,5
25.118998,55.394424,5
25.093958,55.384384,5
25.11475,55.372948,5
25.172686,55.402065,5
25.147451,55.399254,5
25.11106,55.411484,5
25.168522,55.40627,5
25.164532,55.405304,5
25.11518,55.37563,5
25.11533,55.37535,5
25.089666,55.383675,5
25.107368,55.37754,5
25.159231,55.393417,5
25.168394,55.390305,5
25.14831,55.40434,5
25.157988,55.372173,5
25.122282,55.3784,5
25.159533,55.401077,5
25.135563,55.387516,5
25.158373,55.400864,5
25.1685,55.412277,5
25.114063,55.372967,5
25.179659,55.37331,5
25.117582,55.37434,5
25.12666,55.40299,5
25.116016,55.374878,5
25.17084,55.411873,5
25.116037,55.3749,5
25.148203,55.404255,5
25.158995,55.42346,5
25.164597,55.405304,5
25.135757,55.387604,5
25.116594,55.37445,5
25.165112,55.39979,5
25.168264,55.412495,5
25.11417,55.371895,5
25.117281,55.374233,5
25.172535,55.405693,5
25.171677,55.412193,5
25.14479,55.392708,5
25.116852,55.374256,5
25.16024,55.404705,5
25.116745,55.37428,5
25.160133,55.40638,5
25.099022,55.31724,5
25.147987,55.392838,5
25.147087,55.40183,5
25.116467,55.374557,5
25.117325,55.374256,6
25.16393,55.40447,5
25.172943,55.404747,5
25.171741,55.41213,5
25.124449,55.379448,5
25.156893,55.39994,5
25.121853,55.398094,6
25.111874,55.375523,5
25.156914,55.40642,5
25.094515,55.31381,5
25.160711,55.403996,5
25.115158,55.375652,5
25.117002,55.374214,6
25.164597,55.40524,5
25.118462,55.375435,5
25.162514,55.402172,5
25.166183,55.39488,5
25.149124,55.404255,5
25.114643,55.37284,5
25.114878,55.362583,5
25.114342,55.372967,5
25.156248,55.379406,5
25.171999,55.399147,5
25.117882,55.3917,6
25.150091,55.393803,6
25.171162,55.399124,5
25.092348,55.383827,5
25.110136,55.384533,6
25.087133,55.382774,5
25.124577,55.40187,5
25.175604,55.375736,5
25.17348,55.34385,5
25.092348,55.384125,5
25.16011,55.406357,6
25.16011,55.406357,5
25.121788,55.354237,5
25.168974,55.395885,6
25.112068,55.37576,5
25.164854,55.405285,5
25.173843,55.406227,5
25.173286,55.40187,5
